110912;"0771099916";"10"
110912;"0786004371";"0"
110912;"0786011076";"0"
110912;"0786702885";"0"
110912;"0786809000";"0"
110912;"0786863013";"0"
110912;"0786868716";"10"
110912;"0786887273";"0"
110912;"0786889373";"0"
110912;"078688939X";"0"
110912;"0786889446";"8"
110912;"0786889691";"9"
110912;"0786889756";"0"
110912;"0786890037";"0"
110912;"0789439786";"0"
110912;"0802139914";"0"
110912;"0804102988";"9"
110912;"0804106304";"0"
110912;"0804106436";"0"
110912;"0804107513";"0"
110912;"080410753X";"9"
110912;"080411109X";"0"
110912;"0804114986";"10"
110912;"0804116105";"0"
110912;"0805002987";"0"
110912;"0805057293";"0"
110912;"0812515501";"0"
110912;"0812517784";"0"
110912;"0812520165";"0"
110912;"0812541669";"0"
110912;"0812568710";"0"
110912;"0812570065";"0"
110912;"0812584325";"0"
110912;"0812917049";"0"
110912;"0812971043";"0"
110912;"081297106X";"0"
110912;"0813017173";"0"
110912;"081541157X";"0"
110912;"0816704651";"0"
110912;"0816749825";"10"
110912;"0821764659";"0"
110912;"0843922753";"0"
110912;"0871136791";"0"
110912;"087113733X";"0"
110912;"0874749093";"0"
110912;"0875940129";"0"
110912;"0886778654";"0"
110912;"0890090696";"0"
110912;"0892965754";"0"
110912;"0892965886";"9"
110912;"0892967285";"0"
110912;"0893754013";"10"
110912;"0899197442";"0"
110912;"1400031354";"10"
110912;"1400031362";"10"
110912;"1400034779";"10"
110912;"1400034817";"0"
110912;"1550548913";"10"
110912;"1551091356";"0"
110912;"1551660989";"0"
110912;"1551665204";"0"
110912;"1551666251";"0"
110912;"1551668246";"0"
110912;"1558320261";"0"
110912;"1558670513";"0"
110912;"1558744029";"0"
110912;"1558745157";"0"
110912;"1558745718";"0"
110912;"1558749780";"0"
110912;"1568361742";"9"
110912;"1570647151";"0"
110912;"1572971088";"0"
110912;"1573225789";"0"
110912;"1575665921";"0"
110912;"1583483810";"0"
110912;"1592400876";"0"
110912;"1840462515";"0"
110912;"1853261092";"0"
110912;"1885171080";"0"
110912;"1887254048";"0"
110916;"0595157971";"10"
110918;"0880015381";"7"
110919;"031286874X";"5"
110919;"0316693251";"0"
110919;"0385494343";"10"
110919;"0394563492";"0"
110919;"0471325465";"9"
110919;"0525939245";"5"
110919;"0671875396";"7"
110919;"0679412956";"0"
110919;"0679417796";"5"
110919;"0879733195";"7"
110920;"0679446486";"10"
110927;"0552999954";"6"
110928;"0380009978";"0"
110929;"0842342702";"8"
110930;"0749397543";"0"
110930;"1857822013";"7"
110931;"0747257833";"7"
110934;"002542730X";"6"
110934;"0028613228";"6"
110934;"0060187271";"9"
110934;"0060502258";"9"
110934;"0060924845";"7"
110934;"0060930535";"0"
110934;"0060958022";"10"
110934;"0060972874";"4"
110934;"0060976845";"0"
110934;"0060987103";"9"
110934;"0060987529";"7"
110934;"0060987561";"10"
110934;"0060988649";"5"
110934;"0061010235";"6"
110934;"0061031569";"6"
110934;"0062507249";"9"
110934;"0064400018";"8"
110934;"0064400026";"9"
110934;"0064400042";"8"
110934;"0064400050";"7"
110934;"0064400069";"7"
110934;"0064400557";"10"
110934;"0064400565";"8"
110934;"0064403319";"7"
110934;"0064407055";"8"
110934;"0064407667";"8"
110934;"0064407675";"9"
110934;"0064407683";"8"
110934;"0064407691";"8"
110934;"0064408639";"8"
110934;"0064408647";"8"
110934;"0064408655";"8"
110934;"0064408663";"0"
110934;"0064410129";"8"
110934;"0140097112";"8"
110934;"0140107649";"10"
110934;"014011369X";"8"
110934;"0140119906";"0"
110934;"0140148590";"9"
110934;"0140149899";"10"
110934;"0140167153";"8"
110934;"0140188282";"9"
110934;"0140245251";"9"
110934;"0140320970";"10"
110934;"0140390057";"8"
110934;"0141001445";"8"
110934;"0142000825";"0"
110934;"0142000930";"0"
110934;"0142001805";"9"
110934;"0142001821";"9"
110934;"0151004099";"8"
110934;"0152802177";"10"
110934;"0156007479";"7"
110934;"0156010593";"0"
110934;"0156029065";"9"
110934;"015685080X";"8"
110934;"0312010052";"8"
110934;"0312033346";"8"
110934;"031205825X";"6"
110934;"0312140940";"0"
110934;"0312141122";"8"
110934;"0312168675";"10"
110934;"0312209355";"8"
110934;"0312243022";"9"
110934;"0312282990";"8"
110934;"0312284640";"7"
110934;"0312287712";"4"
110934;"0312289871";"8"
110934;"0312289901";"6"
110934;"0312290314";"8"
110934;"0312421265";"0"
110934;"0312966091";"9"
110934;"0312966970";"9"
110934;"0312971346";"9"
110934;"0312976275";"9"
110934;"0312979479";"9"
110934;"0312980140";"9"
110934;"0312981295";"0"
110934;"0312982518";"7"
110934;"0312982860";"5"
110934;"0312983867";"9"
110934;"0312990456";"9"
110934;"0316777722";"8"
110934;"0316779237";"9"
110934;"034529887X";"7"
110934;"0345337662";"9"
110934;"0345339681";"10"
110934;"0345361792";"10"
110934;"034536676X";"0"
110934;"034536743X";"0"
110934;"0345389425";"2"
110934;"0345389964";"0"
110934;"0345396936";"9"
110934;"034540047X";"8"
110934;"0345409329";"0"
110934;"0345411471";"8"
110934;"0345422317";"7"
110934;"0345424719";"0"
110934;"0345435249";"7"
110934;"0345440021";"7"
110934;"0345442822";"8"
110934;"0345463153";"8"
110934;"0375405828";"0"
110934;"0375700757";"7"
110934;"0375724370";"0"
110934;"0380009013";"5"
110934;"0380798360";"5"
110934;"0380804700";"8"
110934;"0385492677";"9"
110934;"038572179X";"0"
110934;"0393050424";"8"
110934;"0393323307";"9"
110934;"0393325172";"6"
110934;"0394725441";"9"
110934;"0395193958";"10"
110934;"0395257301";"6"
110934;"0395752868";"7"
110934;"0399146725";"6"
110934;"042513024X";"7"
110934;"0425149811";"9"
110934;"0425173755";"9"
110934;"0425178765";"6"
110934;"0425192741";"8"
110934;"0439064864";"9"
110934;"0439136350";"9"
110934;"0439139597";"10"
110934;"0440204399";"10"
110934;"0440211727";"8"
110934;"044022103X";"9"
110934;"0440224713";"6"
110934;"0440226198";"9"
110934;"0440241073";"0"
110934;"0440403553";"9"
110934;"0441002919";"9"
110934;"0441005098";"9"
110934;"0446310786";"10"
110934;"0446343455";"8"
110934;"0446365386";"10"
110934;"0446527033";"6"
110934;"0446604658";"0"
110934;"0446604666";"0"
110934;"0446605409";"0"
110934;"0446606189";"7"
110934;"0446611913";"8"
110934;"044661193X";"8"
110934;"0446612545";"0"
110934;"0446612790";"7"
110934;"0446670111";"8"
110934;"0446675059";"9"
110934;"0446679879";"9"
110934;"0449006565";"7"
110934;"0449208672";"0"
110934;"0449213943";"9"
110934;"0449219410";"8"
110934;"0449221180";"8"
110934;"0449907481";"8"
110934;"0451171357";"10"
110934;"0451203593";"8"
110934;"0451206525";"0"
110934;"0451410319";"7"
110934;"0451523067";"9"
110934;"0451523881";"10"
110934;"0451524926";"8"
110934;"0451525264";"10"
110934;"0451525442";"8"
110934;"0452264987";"8"
110934;"0452268109";"7"
110934;"0452268370";"8"
110934;"0452269253";"0"
110934;"0452269296";"8"
110934;"0452272114";"8"
110934;"0452273110";"8"
110934;"0452273374";"9"
110934;"0452277337";"7"
110934;"0452281784";"9"
110934;"0452282268";"8"
110934;"051511264X";"6"
110934;"0515119644";"6"
110934;"0515132039";"0"
110934;"051513239X";"6"
110934;"0525452710";"8"
110934;"0553210092";"9"
110934;"0553211404";"8"
110934;"055321246X";"7"
110934;"0553212710";"9"
110934;"0553213105";"10"
110934;"0553258001";"10"
110934;"0553275976";"9"
110934;"055334465X";"7"
110934;"0553344862";"8"
110934;"0553563149";"10"
110934;"0553578685";"6"
110934;"0553582143";"7"
110934;"0553584375";"6"
110934;"0553584685";"7"
110934;"0671001795";"9"
110934;"0671040588";"8"
110934;"0671042262";"7"
110934;"0671047507";"6"
110934;"0671418718";"8"
110934;"0671510053";"8"
110934;"0671568183";"9"
110934;"067168390X";"0"
110934;"0671735179";"8"
110934;"0671743503";"9"
110934;"0671746057";"8"
110934;"0671753819";"10"
110934;"0671754904";"0"
110934;"0671787381";"9"
110934;"0671891685";"7"
110934;"0679004378";"7"
110934;"0679432477";"8"
110934;"0679457526";"7"
110934;"0679722564";"6"
110934;"0679724761";"8"
110934;"0679731725";"0"
110934;"0679735909";"7"
110934;"0679736344";"8"
110934;"0679736379";"8"
110934;"0679741666";"9"
110934;"0679742298";"9"
110934;"0679744398";"0"
110934;"0679745203";"9"
110934;"0679753117";"8"
110934;"0679768548";"0"
110934;"0684801523";"0"
110934;"0684810530";"5"
110934;"068484477X";"8"
110934;"0684853841";"8"
110934;"0684853884";"0"
110934;"0684853906";"8"
110934;"0688134475";"8"
110934;"0740713922";"10"
110934;"0743437802";"0"
110934;"0743444035";"7"
110934;"0743451414";"8"
110934;"0758201885";"8"
110934;"0767905350";"9"
110934;"0789404257";"10"
110934;"0802139256";"10"
110934;"0804108749";"9"
110934;"080410882X";"9"
110934;"0804111650";"9"
110934;"0804112835";"7"
110934;"0812211359";"8"
110934;"0812966856";"8"
110934;"0812968484";"7"
110934;"0836218221";"10"
110934;"0938586483";"9"
110934;"0962527742";"7"
110934;"1400031354";"9"
110934;"1400031362";"9"
110934;"1400034779";"9"
110934;"1550225278";"0"
110934;"1559360615";"9"
110934;"1559360739";"8"
110934;"1564581853";"10"
110934;"1566912296";"8"
110934;"1569244863";"5"
110934;"1573229326";"8"
110934;"1928901131";"8"
110934;"1931160147";"4"
110935;"038550179X";"8"
110935;"0971880107";"0"
110943;"1560445327";"8"
110945;"0449223604";"6"
110960;"0375708278";"8"
110961;"0688162827";"0"
110962;"0345339703";"6"
110963;"0452283736";"7"
110964;"0373250177";"5"
110964;"0553380281";"8"
110971;"0060509406";"0"
110971;"0060935332";"0"
110971;"0345442822";"0"
110971;"0609810111";"0"
110971;"0743246071";"0"
110971;"0743454510";"0"
110973;"0006514634";"0"
110973;"0020178557";"0"
110973;"0020778201";"0"
110973;"0025631403";"0"
110973;"0028604199";"0"
110973;"0028624114";"0"
110973;"0029344379";"0"
110973;"0030591724";"0"
110973;"0060002484";"9"
110973;"0060008873";"0"
110973;"006001282X";"0"
110973;"0060086203";"0"
110973;"0060155027";"0"
110973;"0060157399";"0"
110973;"0060159790";"0"
110973;"0060162759";"0"
110973;"0060162848";"0"
110973;"0060163577";"0"
110973;"0060175184";"0"
110973;"0060179333";"0"
110973;"006019491X";"0"
110973;"0060196459";"0"
110973;"0060198346";"0"
110973;"0060198702";"0"
110973;"0060264802";"0"
110973;"0060391626";"0"
110973;"0060392452";"0"
110973;"0060502258";"10"
110973;"0060510862";"0"
110973;"0060512822";"0"
110973;"006052202X";"0"
110973;"0060554657";"0"
110973;"0060740450";"0"
110973;"0060801115";"0"
110973;"0060808934";"0"
110973;"0060830956";"0"
110973;"0060917016";"0"
110973;"0060925000";"0"
110973;"0060926465";"0"
110973;"0060928336";"0"
110973;"0060931280";"0"
110973;"0060934417";"0"
110973;"0060959037";"0"
110973;"006097169X";"0"
110973;"006097351X";"0"
110973;"0060976845";"9"
110973;"0060984422";"0"
110973;"0061001481";"0"
110973;"0061004170";"0"
110973;"0061005126";"0"
110973;"0061007188";"0"
110973;"0061012017";"0"
110973;"006101351X";"0"
110973;"0061020192";"6"
110973;"0061031445";"0"
110973;"0061032034";"0"
110973;"0061053309";"0"
110973;"0061053708";"0"
110973;"0061054437";"9"
110973;"0061056243";"0"
110973;"0061056774";"6"
110973;"0061057363";"0"
110973;"0061057908";"0"
110973;"0061067202";"0"
110973;"0061091499";"8"
110973;"0061092533";"0"
110973;"0061092541";"0"
110973;"0061092827";"0"
110973;"0061092886";"0"
110973;"0061093335";"0"
110973;"0061097101";"0"
110973;"0061097314";"0"
110973;"006109918X";"0"
110973;"0061099708";"0"
110973;"0061099732";"0"
110973;"0061813206";"0"
110973;"0062512064";"0"
110973;"0062554182";"0"
110973;"0064400026";"0"
110973;"0064400034";"0"
110973;"0064400042";"0"
110973;"0064400069";"0"
110973;"0064400077";"0"
110973;"006440031X";"0"
110973;"0064401774";"0"
110973;"0064406210";"0"
110973;"0066214122";"9"
110973;"0070212570";"10"
110973;"0070338868";"0"
110973;"0070476004";"0"
110973;"0070621993";"7"
110973;"0136959407";"9"
110973;"0140055665";"0"
110973;"0140064842";"0"
110973;"0140067620";"0"
110973;"0140079904";"0"
110973;"0140081038";"0"
110973;"0140096167";"0"
110973;"0140113428";"0"
110973;"0140149902";"0"
110973;"014017799X";"0"
110973;"0140179836";"0"
110973;"0140180923";"7"
110973;"0140187421";"0"
110973;"0140235868";"0"
110973;"014023828X";"0"
110973;"0140244824";"9"
110973;"0140254900";"8"
110973;"0140263454";"7"
110973;"014029628X";"0"
110973;"0140361669";"0"
110973;"0140390707";"0"
110973;"0140441476";"8"
110973;"0140443290";"7"
110973;"0140444785";"0"
110973;"0140481346";"0"
110973;"0140481400";"0"
110973;"0142000205";"0"
110973;"0142000809";"0"
110973;"0142001740";"0"
110973;"0142002259";"0"
110973;"0142002461";"0"
110973;"015100692X";"0"
110973;"0151730768";"0"
110973;"0156027321";"0"
110973;"0156527995";"0"
110973;"0156711427";"0"
110973;"0156997789";"0"
110973;"017443460X";"0"
110973;"0192141635";"10"
110973;"0195151178";"0"
110973;"0226307859";"0"
110973;"0285632809";"0"
110973;"0300046014";"0"
110973;"0307004600";"0"
110973;"0307020819";"0"
110973;"0307021831";"0"
110973;"0307120163";"0"
110973;"0307127923";"0"
110973;"0307128563";"0"
110973;"0307128849";"0"
110973;"0307129349";"0"
110973;"0307220028";"0"
110973;"0307220117";"0"
110973;"0307220125";"0"
110973;"0307220133";"0"
110973;"0307220141";"0"
110973;"0307701026";"0"
110973;"0307987876";"0"
110973;"0310239311";"0"
110973;"0310239729";"0"
110973;"0312018525";"0"
110973;"031204450X";"0"
110973;"0312050631";"0"
110973;"0312078889";"10"
110973;"0312088450";"0"
110973;"0312088620";"0"
110973;"0312094221";"10"
110973;"0312097484";"0"
110973;"0312111029";"10"
110973;"0312125534";"0"
110973;"0312132204";"10"
110973;"0312144504";"0"
110973;"0312146027";"0"
110973;"0312146744";"0"
110973;"0312157010";"0"
110973;"0312169345";"0"
110973;"0312180519";"0"
110973;"0312185790";"0"
110973;"0312187459";"0"
110973;"0312190344";"10"
110973;"0312199430";"0"
110973;"0312202016";"0"
110973;"0312206860";"10"
110973;"0312242417";"9"
110973;"0312255012";"7"
110973;"031226416X";"10"
110973;"0312264216";"0"
110973;"0312272944";"0"
110973;"0312275382";"0"
110973;"0312275447";"10"
110973;"0312280041";"0"
110973;"0312280793";"0"
110973;"0312284683";"0"
110973;"0312287712";"0"
110973;"0312290691";"0"
110973;"0312311109";"0"
110973;"031285031X";"0"
110973;"0312850670";"0"
110973;"0312853033";"9"
110973;"0312857594";"0"
110973;"0312860447";"0"
110973;"0312861400";"0"
110973;"0312862008";"0"
110973;"0312862172";"9"
110973;"0312863314";"0"
110973;"0312863888";"0"
110973;"0312867573";"0"
110973;"0312868243";"0"
110973;"0312869436";"0"
110973;"0312869509";"0"
110973;"0312870493";"0"
110973;"0312871937";"9"
110973;"0312872054";"0"
110973;"0312872135";"9"
110973;"0312872380";"0"
110973;"0312872399";"0"
110973;"0312873719";"0"
110973;"0312874227";"0"
110973;"0312876513";"0"
110973;"0312876955";"0"
110973;"0312877420";"0"
110973;"0312879016";"0"
110973;"0312879237";"0"
110973;"0312901178";"0"
110973;"0312907478";"0"
110973;"0312907729";"0"
110973;"0312909764";"0"
110973;"0312910282";"0"
110973;"0312921047";"0"
110973;"0312924585";"0"
110973;"0312927762";"0"
110973;"0312950489";"0"
110973;"0312960891";"0"
110973;"0312961006";"9"
110973;"0312961677";"0"
110973;"0312962916";"0"
110973;"0312970587";"0"
110973;"0312970811";"7"
110973;"0312971389";"0"
110973;"0312974256";"9"
110973;"0312974493";"0"
110973;"0312974752";"0"
110973;"0312976801";"0"
110973;"0312978596";"0"
110973;"0312981589";"0"
110973;"0312983387";"0"
110973;"0312995423";"0"
110973;"0316089699";"9"
110973;"0316168815";"0"
110973;"0316171476";"0"
110973;"0316284955";"0"
110973;"0316289108";"0"
110973;"0316291161";"0"
110973;"0316296198";"0"
110973;"0316545562";"10"
110973;"0316569321";"9"
110973;"0316601950";"0"
110973;"0316666009";"0"
110973;"0316693235";"0"
110973;"0316713732";"0"
110973;"0316734837";"9"
110973;"0316735736";"0"
110973;"0316780375";"0"
110973;"0316781010";"0"
110973;"0316781266";"0"
110973;"0316926051";"0"
110973;"0316926345";"0"
110973;"0345027507";"0"
110973;"0345030869";"0"
110973;"0345236688";"0"
110973;"0345240146";"0"
110973;"0345241843";"0"
110973;"0345242602";"0"
110973;"0345244354";"0"
110973;"0345245326";"0"
